survey	data_release	source_name	schema_key
GALAH	Data Release 3	140823000401177	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401179	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401182	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201017	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401184	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401185	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401186	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401190	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401194	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401195	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401197	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401198	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201032	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150705002901072	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201071	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401237	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823000401248	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901066	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201136	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201147	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150705002901169	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201165	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150705002901191	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901136	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901144	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901151	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201238	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901176	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901177	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901187	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901197	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824003901198	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201327	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004201352	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004301184	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150410003801018	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150410003801118	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004301353	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004301358	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150705003401168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150705003401191	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004701005	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150410003801319	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150410003801337	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150410003801385	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227004701358	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824004801328	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401138	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401144	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401152	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401164	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401177	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401186	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401190	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401195	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823001401198	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004801012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004801065	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824005301127	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140824005301175	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004801123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004801127	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004801166	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004801215	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150427004801291	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150827005201220	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227005701008	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150827005201265	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151110004701008	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151227005701274	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151110004701274	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150207004601220	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428000101171	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201142	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201147	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201152	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201153	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201157	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201159	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201160	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201161	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201162	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201163	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201164	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201165	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201167	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201169	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201170	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151228002601141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201172	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201173	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201175	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201176	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201178	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201180	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201181	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201185	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151228002601156	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201187	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201188	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201190	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201191	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201192	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201193	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201195	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201196	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201197	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201198	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	140823002201199	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151228002601192	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428000101314	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151228002601297	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150101002901017	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151111002601177	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150401004101029	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150208002701023	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150208002701172	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150401004101216	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150108001001257	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150411004601123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150108001001314	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150411004601385	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601003	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601006	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601007	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601008	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601018	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601019	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601022	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601024	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601026	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601030	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601031	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601038	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601041	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601061	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601081	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601084	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601085	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601090	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601097	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601109	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601163	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601238	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601315	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601337	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601338	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601359	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601362	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601373	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601375	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601376	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601377	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601379	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601381	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601382	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601383	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601384	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601385	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601386	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601388	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601389	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601398	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607003601399	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101014	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101015	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101032	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101033	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101035	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101044	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101066	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101069	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150108001501175	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101070	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101074	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101077	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101081	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101084	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101088	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101090	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101096	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101104	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101113	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101122	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101128	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101131	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101132	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101133	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101136	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101140	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101147	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101192	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101237	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151229002501199	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101274	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151229002501242	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101337	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150828004701123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101358	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101373	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101377	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002101379	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151219001601043	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101111	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101112	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101121	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101124	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101125	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101155	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101160	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150828004701206	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101167	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101171	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101175	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101184	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101196	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101198	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101199	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150828004701226	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101209	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101214	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101222	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101224	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101226	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101234	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101241	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101242	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101245	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101248	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101259	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101266	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101267	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151219001601157	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150828004701291	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101299	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151219001601177	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601020	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101317	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101318	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101320	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101343	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601068	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150607004101371	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601083	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150828004701369	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601111	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601114	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601119	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601130	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151219001601297	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601143	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151219001601313	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601149	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601164	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601175	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151219001601361	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601256	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428002601277	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706002601168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151229003001001	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150108002801105	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150102002201384	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101012	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101032	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101035	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101044	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101066	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101069	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101070	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101074	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101081	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101084	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101090	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101096	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101104	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101113	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101122	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101123	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151229003001141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101128	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101145	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101146	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101174	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101189	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101192	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101237	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	151229003001298	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101313	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101318	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150109001001041	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150109001001067	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101330	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101345	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101358	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101362	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101373	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150428003101379	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706003401168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706003401191	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150112002501377	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706003901168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150112003001014	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150209002201287	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150112003001141	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706003901377	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150103002701007	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706004401168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150103002701035	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150103002701068	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150112003001378	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101014	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101022	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101023	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101030	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101052	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150103002701258	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706004901095	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150706004901168	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101283	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150103002701329	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150103002701358	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101316	galah.dr3.spectra.hermes.spectrum_1d
GALAH	Data Release 3	150412004101331	galah.dr3.spectra.hermes.spectrum_1d
